IIDPLAZAEM,INUMEMP,INUMPLAZA,TICVEFUNC,TICVEPROG,SICVESUBPR,SICVEDEP,TICVESUBDE,SICVEPART,CCVETIPEJE,CCVECATEG,CNIVELDGP,NTOTHOR,MSDO,TICVETIPCO,SDFECINI,SDFECFIN,SICVENODO,SISTATUS,CUNIPAG,SICVEORGIN,TICVETIPMO,SINUMCAU,SICVELIC,VCDESARECO,VCNUMFOLDG,NPERPAG,SDFECREG,CPROCSIP,TICVECLASA,INUMFOL,SISERIAL,SICVEDEPNO,TICVESDNOD,INUMEMPREG
129141,53028,15132,3,1,5,418,2,121,0,D6600,96,40.0000,21608.6000,3,16/02/2010,,8,10,N,0,1,36,0,BIOQUIMICA,2010032065,201009,29/04/2010,S,0,21993,1,418,0,0
155543,139372,14411,1,1,1,418,2,151,,A1100,52,32.0000,2920.0000,0,01/09/2002,,1,10,N,0,1,997,0,,2003526880,200310,07/05/2003,S,0,35005,2,723,0,0
134836,73477,14271,1,0,1,418,1,141,,D8400,67,40.0000,4763.3600,0,18/05/1998,,0,1,N,0,1,0,0,,,0,,,0,0,0,0,0,0
125000,39746,2950,3,1,3,327,1,131,,I6600,96,40.0000,11280.9600,0,06/08/1993,,0,1,N,0,1,0,0,,,0,,,0,0,0,0,0,0
233710,123526,53447,3,1,4,314,1,131,0,I6400,89,40.0000,15465.0500,3,01/11/2010,,7,10,N,0,1,36,0,CRISTALOGRAFÍA CON ESPECIALIDAD EN EL ESTUDIO DE ESTRUCTURAS CRISTALINAS Y ESTRUCTURAS MAGNETICAS EN POLICRISTALES.,2010090504,201023,02/12/2010,S,0,1951,1,314,0,0
172819,804357,14692,1,0,1,418,1,151,,AA0200,52,40.0000,3544.7000,0,01/09/2008,,1,10,N,0,1,997,0,,2008503115,200822,18/11/2008,S,0,78703,2,723,0,0
129480,53938,14308,1,0,15,418,1,141,,D9600,89,40.0000,8129.9600,0,01/06/1995,,0,1,N,0,1,0,0,CONTROL DE ALIMENTOS,,0,,,0,0,0,0,0,0
129789,55052,15052,3,1,8,418,2,121,,D6500,93,40.0000,14182.0000,3,01/08/2005,,8,10,N,0,1,36,0,"FISICOQUIMICA ""Electroquímica de semiconductores""",2005063149,200519,03/10/2005,S,0,5495,1,418,0,0
273485,815959,15226,3,1,12,418,2,151,0,A0800,50,32.0000,4161.1000,0,10/11/2009,,8,10,N,0,1,36,0,,2009097647,200923,02/12/2009,S,0,20736,1,418,0,0
157806,145261,14630,1,0,14,418,1,151,,A0900,52,32.0000,3760.0000,0,01/05/2004,,1,10,N,0,1,997,0,,2004539000,200420,13/10/2004,S,0,51026,2,723,0,0
208572,134897,14374,1,0,16,418,1,151,,A2200,52,30.0000,4653.0000,0,16/02/2007,,1,10,N,0,1,997,0,,2007549158,200717,29/08/2007,S,0,69031,2,723,0,0
289641,134897,88361,1,0,16,418,1,153,,M3000,00,0.0000,0.0000,0,01/11/2010,,1,10,N,0,1,58,0,,,0,18/11/2010,,0,0,0,0,0,160990
226626,119094,64391,3,1,4,418,2,121,,D6600,96,40.0000,20423.6000,3,01/08/2009,,8,10,N,0,1,36,0,BIOLOGIA,2009052023,200915,05/08/2009,S,0,18736,1,418,0,0
288421,118351,14361,1,0,1,418,1,151,0,A0600,50,30.0000,6246.1000,0,16/08/2010,,8,10,N,0,1,28,0,,2010073284,201020,15/10/2010,S,0,23525,2,418,0,0
123243,28644,58656,1,0,14,418,1,121,,D6500,93,40.0000,9623.5200,0,16/09/1995,,0,1,N,0,1,0,0,,,0,,,0,0,0,0,0,0
274931,141242,16187,1,1,1,418,2,165,,CF5000,02,16.0000,4119.1500,0,16/05/2009,,8,10,N,0,1,18,0,,2009041776,200911,03/06/2009,S,0,18550,1,418,0,0
274932,141242,39070,1,1,1,418,2,161,,CF5000,02,32.0000,8238.3000,0,16/05/2009,,8,10,N,0,1,32,0,,2009041777,200911,03/06/2009,S,0,18557,1,418,0,0
226211,827739,59286,1,0,1,418,1,151,,AA0200,52,40.0000,3749.8500,0,01/08/2009,,1,10,N,0,1,997,0,,2009502231,200915,05/08/2009,S,0,83920,2,723,0,0
267991,844164,73743,1,0,1,418,1,151,0,AA0200,50,37.5000,3794.8500,0,25/03/2011,22/06/2011,8,10,N,0,3,61,16,,2011033648,201109,28/04/2011,S,0,25372,1,418,0,0
126559,45710,15088,3,1,6,418,2,121,0,D6600,96,40.0000,21608.6000,3,03/02/2010,,8,10,N,0,1,36,0,FARMACIA.,2010021933,201006,17/03/2010,S,0,21821,1,418,0,0
131617,62149,15081,3,1,12,418,2,121,0,D6500,93,40.0000,18279.8000,3,01/08/2010,31/07/2011,8,10,N,0,3,1,1,QUIMICA INORGANICA,2010058415,201017,02/09/2010,S,0,23084,1,418,0,0
244828,820092,14684,1,0,14,418,1,151,,ET1700,50,32.0000,4755.1500,0,31/10/2008,01/04/2009,8,10,N,0,3,60,10,,2009014007,200904,17/02/2009,S,0,17667,1,418,0,0
212674,741154,58650,1,0,13,418,1,121,0,D6500,93,40.0000,19196.3000,3,01/02/2011,31/07/2011,8,10,N,0,3,54,5,QUÍMICA GENERAL,2011018810,201107,29/03/2011,S,0,24772,1,418,0,0
282260,125645,56703,1,0,16,418,1,143,0,CA5000,16,48.0000,10449.4000,0,16/01/2010,,8,10,N,0,1,38,0,DEPARTAMENTO DE EXAMENES PROFESIONALES,2010015732,201005,02/03/2010,S,0,21291,1,418,0,0
150807,125592,65685,3,1,10,418,2,127,0,D5600,86,40.0000,13400.2000,4,01/01/2011,31/12/2011,8,10,N,0,1,46,0,POLIMEROS,2011002232,201102,17/01/2011,S,0,23854,1,418,0,0
260457,141042,57582,1,0,4,418,1,147,0,D9400,84,40.0000,12039.0500,4,01/01/2011,31/12/2011,8,10,N,0,1,46,0,BIOLOGIA,2011014352,201105,01/03/2011,S,0,24164,1,418,0,0
265000,97403,14911,1,0,1,418,1,143,,CA5000,14,48.0000,14674.0000,0,01/05/2008,,8,10,N,0,1,38,0,DEPARTAMENTO DE PERSONAL,2008043060,200812,20/06/2008,S,0,15254,1,418,0,0
256314,823567,15210,1,0,14,418,1,147,0,D8600,82,40.0000,10884.6500,4,01/01/2011,31/12/2011,8,10,N,0,1,46,0,QUIMICA ORGANICA,2011002237,201102,17/01/2011,S,0,23872,1,418,0,0
218559,800361,67896,1,0,15,418,1,147,0,D8500,78,40.0000,9865.2500,4,01/01/2011,31/12/2011,8,10,N,0,1,46,0,CONTROL ANALITICO,2011002208,201102,17/01/2011,S,0,23827,1,418,0,0
198393,149494,65028,1,0,20,418,1,151,,ET0600,52,32.0000,4506.0000,0,01/05/2005,,1,10,N,0,1,997,0,,2005543271,200523,05/12/2005,S,0,58124,2,723,0,0
210590,730944,14307,1,0,15,418,1,141,,D9600,89,40.0000,10061.6400,0,11/01/2002,,1,110,N,0,1,28,0,,2002072101,200217,04/09/2002,,0,0,0,0,0,0
218560,107640,14204,3,1,12,418,2,121,,D6500,93,40.0000,14182.0000,3,01/02/2005,,8,10,N,0,1,36,0,"QUIMICA INORGANICA DEL ESTADO SOLIDO Especialidad:""Química de nuevas cerámicas estructurales"".",2005026093,200508,19/04/2005,S,0,4143,1,418,0,0
163136,159140,65023,1,0,20,418,1,151,,ET0600,53,32.0000,5464.0500,0,16/11/2007,,1,10,N,0,1,997,0,,2007550881,200723,29/11/2007,S,0,71759,2,723,0,0
131008,59140,15145,3,1,12,418,2,121,,D6600,96,40.0000,16624.2000,3,01/10/2005,,8,10,N,0,1,36,0,QUIMICA INORGANICA,2005085111,200523,05/12/2005,S,0,6019,1,418,0,0
171502,801407,65026,1,0,20,418,1,151,,ET0600,52,32.0000,4144.0000,0,01/05/2003,,1,10,N,0,1,997,0,,2003528463,200312,13/06/2003,S,0,36740,2,723,0,0
186114,34480,27922,2,1,2,452,6,121,,D6600,96,40.0000,18200.2000,3,14/08/2007,,10,10,N,0,1,36,0,QUIMICA,2009061703,200917,02/09/2009,S,0,6130,1,452,6,0
286622,852536,14455,1,0,1,418,1,151,0,AA0200,50,37.5000,3623.4000,0,02/08/2010,,1,10,N,0,1,62,0,,2010053881,201016,18/08/2010,S,0,91014,1,723,0,0
283628,851319,14518,1,0,1,418,1,151,0,AA0200,50,37.5000,3579.7000,0,05/04/2010,,1,10,N,0,1,62,0,,2010031387,201008,15/04/2010,S,0,89284,1,723,0,0
217588,148350,14589,1,0,1,418,1,151,,ET2900,52,32.0000,5547.1500,0,01/06/2009,,1,10,N,0,1,997,0,,2009501997,200915,05/08/2009,S,0,83643,2,723,0,0
150714,125294,66837,1,0,20,418,1,151,,ET0600,52,32.0000,3972.0000,0,01/05/2002,,1,10,N,0,1,997,0,,2002520499,200211,31/05/2002,S,0,26875,2,723,0,0
258551,819720,343,1,1,20,418,2,151,0,A1100,51,32.0000,4209.8000,0,20/08/2010,,8,10,N,0,1,36,0,,2010063127,201018,13/09/2010,S,0,23347,1,418,0,0
238637,732821,14258,1,0,9,418,1,121,0,D6600,96,40.0000,21608.6000,3,31/05/2010,30/05/2011,8,10,N,0,3,81,32,"INGENIERIA QUIMICA METALURGICA Especialidad¨""Nitruración de aceros inoxidables""",2010043883,201013,23/06/2010,S,0,22123,1,418,0,0
239828,732821,82196,3,1,2,332,1,128,0,Z0300,09,0.0000,7563.0200,0,31/05/2010,30/05/2011,7,10,N,0,1,46,0,,2010600910,201015,03/08/2010,S,0,996,1,311,7,0
272595,830365,5910,1,1,4,418,2,151,,ET5000,50,32.0000,4101.9200,0,01/02/2009,,8,10,N,0,1,28,0,,2009021130,200905,03/03/2009,S,0,17944,2,418,0,0
256837,824471,66710,1,1,1,418,2,151,0,AA0200,52,37.5000,3946.8000,0,04/11/2009,20/01/2010,8,10,N,0,3,115,0,,2010042214,201012,17/06/2010,S,0,21738,1,418,0,0
165537,723003,14577,1,0,1,418,1,151,0,EO0300,52,32.5000,7487.6000,0,12/05/2010,11/05/2011,8,10,N,0,3,12,40,,2010041019,201011,03/06/2010,S,0,22111,1,418,0,0
165538,723003,49250,1,0,1,418,1,155,0,EO0300,52,15.5000,3743.8000,0,12/05/2010,11/05/2011,8,10,N,0,3,12,40,,2010041018,201011,03/06/2010,S,0,22112,1,418,0,0
251728,837759,14489,1,0,1,418,1,151,,AA0200,51,37.5000,3570.5500,0,01/08/2009,,1,10,N,0,1,997,0,,2009502254,200915,05/08/2009,S,0,83943,2,723,0,0
141083,92600,37695,1,1,1,418,2,161,,CF4700,03,32.0000,4506.6000,0,01/11/1995,,0,1,N,0,1,0,0,,,0,,,0,0,0,0,0,0
141084,92600,11993,1,1,1,418,2,165,,CF4700,03,16.0000,2253.3000,0,01/11/1995,,0,1,N,0,1,0,0,,,0,,,0,0,0,0,0,0
133345,68186,14269,1,0,9,418,1,121,,D6400,89,40.0000,8129.9600,0,01/06/1995,,0,1,N,0,1,0,0,,,0,,,0,0,0,0,0,0
262679,122782,49227,1,0,6,418,1,143,,CA2600,12,48.0000,13112.9600,0,01/03/2008,,8,10,N,0,1,38,0,,2008033523,200808,17/04/2008,S,0,14179,1,418,0,0
281151,836599,15263,1,0,16,418,1,161,0,CF9800,10,32.0000,5366.7000,0,16/07/2010,,8,10,N,0,1,46,0,,2010050852,201016,18/08/2010,S,0,22923,1,418,0,0
219109,116857,53709,3,1,11,418,2,147,0,D8500,78,40.0000,9971.0200,1,01/01/2011,31/12/2011,8,10,N,0,1,46,0,"QUIMICA ANALITICA Especialidad:""Espectrofotometría de absorción atómica, generación de hidruros"".",2011007429,201103,01/02/2011,S,0,24175,1,418,0,0
173557,806220,56710,1,0,1,418,1,151,,A0900,52,32.0000,3760.0000,0,01/05/2004,,1,10,N,0,1,997,0,,2004539778,200421,05/11/2004,S,0,51876,2,723,0,0
218027,754669,15154,3,1,7,418,2,121,0,D6600,96,40.0000,20777.5000,3,01/01/2010,,8,10,N,0,1,36,0,QUIMICA TEORICA,2010021432,201006,17/03/2010,S,0,21710,1,418,0,0
155845,140022,14983,1,0,7,418,1,143,,CA7600,16,48.0000,6276.8400,0,01/02/1996,,0,1,N,0,1,0,0,,,0,,,0,0,0,0,0,0
260458,138784,67402,3,1,11,418,2,121,0,D6500,93,40.0000,18475.7700,3,01/02/2011,,8,10,N,0,1,36,0,"QUIMICA ANALITICA ESPECIALIDAD ""DESARROLLO DE METOLOGIAS ANALITICAS POR ANALISIS POR INYECCION EN FLUJO""",2011013849,201105,01/03/2011,S,0,24473,1,418,0,0
227599,91268,14359,1,0,1,418,1,151,,A0600,52,30.0000,6482.2500,0,16/06/2009,,1,10,N,0,1,997,0,,2009503511,200916,18/08/2009,S,0,85251,2,723,0,0
289279,145814,15046,1,0,8,418,1,127,0,D5600,86,40.0000,13400.2000,4,01/08/2010,31/07/2011,8,10,N,0,1,32,0,FISICOQUIMICA,2010086503,201022,17/11/2010,S,0,23604,1,418,0,0
124664,37941,6066,3,1,2,321,1,131,,I6600,96,40.0000,11280.9600,0,01/02/1999,,0,1,N,0,1,0,0,,,0,,,0,0,0,0,0,0
152577,131206,57918,1,1,4,418,2,161,,CFQ800,08,40.0000,4205.2000,0,01/08/1993,,0,1,N,0,1,0,0,,,0,,,0,0,0,0,0,0
201814,155380,14767,1,0,20,418,1,151,,ET0600,52,30.0000,4735.0000,0,05/09/2006,,8,10,N,0,1,36,0,,2006084556,200621,03/11/2006,S,0,9002,1,418,0,0
250504,837176,49066,1,1,1,418,2,151,,AA0200,51,37.5000,3519.2700,0,01/01/2009,,1,10,N,0,1,997,0,,2009503653,200916,18/08/2009,S,0,85424,2,723,0,0
232220,145836,51862,3,1,10,418,2,151,,EQ5000,52,40.0000,5800.0000,0,16/10/2009,,1,10,N,0,1,997,0,,2009504446,200923,02/12/2009,S,0,87288,2,723,0,0
215175,70011,54631,3,1,2,321,1,131,,I6500,93,40.0000,12535.4000,3,25/07/2002,,7,10,N,0,1,28,0,"AISLAMIENTO, PURIFICACIÓN Y CARACTERIZACIÓN DE METABOLITOS SECUNDARIOS CONTENIDOS EN PLANTAS MEXICANAS  DEL GÉNERO SALVIA.",2003029543,200308,23/04/2003,S,0,191,2,321,1,0
282915,850991,59289,1,0,1,418,1,151,0,AA0200,50,40.0000,3579.7000,0,03/03/2010,,1,10,N,0,1,62,0,,2010023850,201006,17/03/2010,S,0,88451,1,723,0,0
124330,36073,6084,3,1,2,321,1,131,,I6600,96,40.0000,11280.9600,0,01/02/1988,,0,1,N,0,1,0,0,,,0,,,0,0,0,0,0,0
287051,160760,15089,3,1,4,418,2,127,0,D6400,89,40.0000,16240.4000,4,01/05/2011,31/12/2011,8,10,N,0,1,46,0,BIOLOGIA,2011033699,201109,28/04/2011,S,0,25346,1,418,0,0
168518,743743,15073,3,1,11,418,2,121,0,D6600,96,40.0000,21840.2600,3,16/02/2011,15/05/2011,8,10,N,0,3,22,19,QUIMICA ANALITICA,2011008991,201104,17/02/2011,S,0,24244,1,418,0,0
280461,95358,66972,3,1,2,418,2,121,0,D6500,93,40.0000,17277.3500,3,25/05/2009,,8,10,N,0,1,28,0,ADMINISTRACION INDUSTRIAL ESPECIALIDAD SISTEMAS DE INFORMACIÓN FINANCIERA,2010002874,201001,10/12/2009,S,0,20752,2,418,0,0
140362,90382,56491,1,0,5,418,1,141,,D9200,54,20.0000,3516.2600,0,01/09/1996,,0,1,N,0,1,0,0,,,0,,,0,0,0,0,0,0
287904,143707,59270,1,0,1,418,1,151,0,AA0400,50,40.0000,4217.8000,0,01/09/2010,,8,10,N,0,1,28,0,,2010070590,201019,30/09/2010,S,0,23498,2,418,0,0
253994,838686,56721,1,0,1,418,1,151,,AA0200,51,37.5000,3758.6000,0,01/01/2010,,1,10,N,0,1,997,0,,2010501677,201016,18/08/2010,S,0,91094,2,723,0,0
166486,732444,57862,1,0,13,418,1,121,0,D6600,96,40.0000,22692.0000,3,01/02/2011,31/07/2011,8,10,N,0,3,81,32,QUIMICA GENERAL,2011022535,201107,29/03/2011,S,0,24773,1,418,0,0
272970,732444,3416,4,1,4,522,1,143,,CA3200,05,48.0000,4347.0000,0,01/02/2009,,8,10,N,0,1,38,0,DIRTECCION DE DOCENCIA - - - DIRECCION,2009023984,200906,17/03/2009,S,0,4751,1,522,0,0
261348,127996,59279,1,1,1,418,2,151,,AA0400,51,40.0000,3886.4500,0,01/02/2008,,8,10,N,0,1,28,0,,2008021355,200805,29/02/2008,S,0,13781,2,418,0,0
259169,118953,21585,1,1,1,418,2,161,,CF9800,11,32.0000,4479.8000,0,16/10/2007,,8,10,N,0,1,38,0,,2007098615,200723,29/11/2007,S,0,12596,1,418,0,0
259170,118953,34655,1,1,1,418,2,165,,CF9800,11,16.0000,2239.9000,0,16/10/2007,,8,10,N,0,1,38,0,,2007098616,200723,29/11/2007,S,0,12597,1,418,0,0
208597,139407,14373,1,0,16,418,1,151,,A2200,52,30.0000,4653.0000,0,01/05/2007,,1,10,N,0,1,997,0,,2007550010,200722,09/11/2007,S,0,70719,2,723,0,0
289606,139407,88362,1,0,16,418,1,153,,M3000,00,0.0000,0.0000,0,01/11/2010,,1,10,N,0,1,58,0,,,0,18/11/2010,,0,0,0,0,0,160990
136607,78771,14305,1,0,1,418,1,141,,D8500,78,40.0000,5239.6800,0,16/05/1991,,0,1,N,0,1,0,0,,,0,,,0,0,0,0,0,0
158862,147803,66843,1,0,20,418,1,151,,ET0600,52,32.0000,3972.0000,0,01/05/2002,,1,10,N,0,1,997,0,,2002520502,200211,31/05/2002,S,0,26878,2,723,0,0
260469,132285,15159,1,0,3,418,1,141,,D9500,85,40.0000,11346.0000,3,07/09/2007,,8,10,N,0,1,28,0,"QUIMICA DE ALIMENTOS ESPECIALIDAD ""ANALISIS DE MICROCONTAMINANTES EN ALIMENTOS""",2008009366,200803,30/01/2008,S,0,13111,2,418,0,0
146300,111091,14367,1,0,4,418,1,151,,ET1700,53,32.5000,4517.4000,0,04/12/2003,,1,1,N,0,1,63,0,,2004007154,200404,20/02/2004,N,0,36923,2,723,0,0
223393,111091,14891,1,0,4,418,1,155,,ET1700,53,15.5000,2258.7000,0,04/12/2003,,1,110,N,0,1,38,0,,2004007153,200404,20/02/2004,,0,0,0,0,0,0
284793,79457,56339,3,1,10,418,2,141,0,D9600,89,40.0000,15630.8400,3,10/01/2011,,8,10,N,0,1,36,0,"INGENIERIA QUIMICA ESPECIALIDAD ""CARACTERIZACIÓN DE CATALIZADORES DE HIDROTRATAMIENTOS POR TÉCNICAS DE QUIMISORCIÓN DE MOLÉCULAS POR SONDA POR INFRARROJO""",2011014648,201105,01/03/2011,S,0,24472,1,418,0,0
270458,800363,14752,1,0,20,418,1,151,,ET0600,50,32.5000,4957.2400,0,16/11/2008,,8,10,N,0,1,28,0,,2008096041,200823,02/12/2008,S,0,16862,2,418,0,0
270459,800363,73694,1,0,20,418,1,155,,ET0600,50,15.5000,2478.6200,0,16/11/2008,,8,10,N,0,1,18,0,,2008096042,200823,02/12/2008,S,0,16863,1,418,0,0
260459,720520,82719,3,1,2,418,3,128,0,Z0300,11,0.0000,10804.3000,0,01/08/2010,31/01/2011,8,10,N,0,1,46,0,,2010081902,201021,29/10/2010,S,0,23302,1,418,0,0
260472,720520,15062,3,1,2,418,3,121,0,D6600,96,40.0000,21608.6000,3,01/08/2010,31/01/2011,8,10,N,0,1,46,0,QUIMICA ANALITICA,2010081901,201021,29/10/2010,S,0,23301,1,418,0,0
152550,131106,14723,1,0,12,418,1,151,,ET1700,52,32.5000,4735.0000,0,01/07/2006,,8,10,N,0,1,63,0,,2006060003,200616,22/08/2006,S,0,8054,1,418,0,0
247719,131106,14902,1,0,12,418,1,155,,ET1700,52,15.5000,2367.5000,0,01/07/2006,,8,10,N,0,1,18,0,,2006060004,200616,22/08/2006,S,0,8055,1,418,0,0
276316,847862,14488,1,0,1,418,1,151,,AA0200,50,37.5000,3399.6000,0,22/06/2009,,1,10,N,0,1,62,0,,2009049484,200915,06/08/2009,S,0,83323,1,723,0,0
216801,83695,14226,1,0,10,418,1,121,,D6600,96,40.0000,20423.6000,3,01/08/2009,,8,10,N,0,1,36,0,INGENIERÍA QUÍMICA,2009063747,200918,17/09/2009,S,0,19729,1,418,0,0
144864,105329,64392,3,1,4,418,2,121,0,D6600,96,40.0000,20777.5000,3,01/01/2010,,8,10,N,0,1,36,0,BIOLOGIA,2010014557,201004,17/02/2010,S,0,21591,1,418,0,0
164871,720915,58651,1,0,12,418,1,121,,D6400,89,40.0000,13831.3500,3,16/08/2008,,8,10,N,0,1,36,0,QUIMICA ANALITICA,2008062797,200817,17/09/2008,S,0,15899,1,418,0,0
253521,136950,14594,1,0,21,418,1,151,,ET2900,51,32.5000,5280.2500,0,16/03/2009,,1,10,N,0,1,997,0,,2009503601,200916,18/08/2009,S,0,85351,3,723,0,0
260898,136950,64277,1,0,21,418,1,155,,ET2900,51,15.5000,2640.1300,0,16/03/2009,,1,10,N,0,1,997,0,,2009503601,200916,18/08/2009,S,0,85351,4,723,0,0
273838,817246,14381,1,0,21,418,1,151,,ET2900,50,32.0000,4957.2400,0,01/03/2009,,8,10,N,0,1,6,0,,2009031015,200908,17/04/2009,S,0,18263,2,418,0,0
140477,90737,14016,1,0,15,417,1,141,0,D8600,82,40.0000,11430.3500,3,04/02/2011,,8,10,N,4339,1,36,0,PATOLOGÍA,2011029621,201108,06/04/2011,S,0,32546,1,417,0,0
218182,151127,14704,1,0,14,418,1,151,0,ET1700,52,32.0000,4144.0000,0,16/06/2003,,1,110,N,0,1,65,0,,2003300219,200316,18/08/2003,,0,0,0,0,0,0
280463,84184,27903,1,0,1,418,1,155,0,A0600,52,15.5000,3264.5000,0,16/10/2009,,8,10,N,0,1,18,0,,2010001096,201001,10/12/2009,S,0,20777,1,418,0,0
280462,84184,14362,1,0,1,418,1,151,0,A0600,52,32.5000,6529.0000,0,16/10/2009,,8,10,N,0,1,28,0,,2010001095,201001,10/12/2009,S,0,20776,2,418,0,0
282269,843657,14613,1,0,1,418,1,151,0,A0800,50,32.0000,4161.1000,0,01/02/2010,,8,10,N,0,1,28,0,,2010017581,201005,02/03/2010,S,0,21717,2,418,0,0
138026,83104,14953,1,3,2,418,1,161,,CF9800,10,32.0000,2991.6000,0,16/12/1987,,0,1,N,0,1,0,0,,,0,,,0,0,0,0,0,0
138027,83104,15033,1,3,2,418,1,165,,CF9800,10,16.0000,1495.8000,0,16/12/1987,,0,1,N,0,1,0,0,,,0,,,0,0,0,0,0,0
260157,841582,14761,1,0,1,418,1,151,,AA0200,51,40.0000,3984.6500,0,16/01/2011,,1,10,N,0,1,997,0,,2011500716,201106,16/03/2011,S,0,96012,2,723,0,0
134053,70923,15051,3,1,2,418,2,121,,D6500,93,40.0000,15526.1000,3,01/02/2008,,8,10,N,0,1,36,0,INGENIERIA QUIMICA,2008015077,200805,29/02/2008,S,0,13274,1,418,0,0
212647,74761,14237,3,1,8,418,2,121,,D6600,96,40.0000,14694.2900,0,01/09/2002,31/08/2003,1,1,N,0,3,1,0,,2002099021,200223,04/12/2002,N,0,0,0,0,0,0
133282,68039,56495,1,0,3,418,1,141,,D9500,85,40.0000,7032.5200,0,01/02/1998,,0,1,N,0,1,0,0,,,0,,,0,0,0,0,0,0
212648,730323,15150,3,1,8,418,2,121,,D6600,96,40.0000,19379.8500,3,30/07/2008,,8,10,N,0,1,36,0,TERMOFISICA,2008062798,200817,17/09/2008,S,0,15861,1,418,0,0
261340,841810,15273,1,2,2,418,2,143,,CA8300,14,48.0000,14674.0000,0,16/02/2008,,8,10,N,0,1,62,0,,2008021411,200805,29/02/2008,S,0,13606,1,418,0,0
263644,111285,70819,3,1,5,418,2,121,0,D6400,89,40.0000,15465.0500,3,10/08/2010,,8,10,N,0,1,36,0,"BIOQUIMICA ESPECIALIDAD:""RESPUESTA BIOQUÍMICA Y MOLECULAR A LA DEFICIENCIA DE NUTRIENTES EN PLANTAS""",2010062660,201018,13/09/2010,S,0,23299,1,418,0,0
273486,827567,52219,1,0,1,418,1,151,,A0800,50,30.0000,3898.6900,0,16/02/2009,,8,10,N,0,1,28,0,,2009028376,200907,26/03/2009,S,0,18128,2,418,0,0
293727,62380,14765,1,1,20,418,2,151,0,ET1400,50,32.5000,8984.2500,0,16/11/2010,,8,10,N,0,1,28,0,,2011023631,201106,16/03/2011,S,0,24628,2,418,0,0
293735,62380,76195,1,1,20,418,2,155,0,ET1400,50,15.5000,4492.1300,0,16/11/2010,,8,10,N,0,1,18,0,,2011023632,201106,16/03/2011,S,0,25034,2,418,0,0
261334,151151,15011,1,0,1,418,1,165,,CF4700,03,16.0000,3886.5500,0,02/08/2009,,8,10,N,0,1,46,0,,2009052184,200916,18/08/2009,S,0,19238,1,418,0,0
261335,151151,14918,1,0,1,418,1,161,,CF4700,03,32.0000,7773.1000,0,02/08/2009,,8,10,N,0,1,46,0,,2009052183,200916,18/08/2009,S,0,19237,1,418,0,0
147803,116447,15213,3,1,11,418,2,141,,D9600,89,40.0000,8129.9600,0,01/09/1996,,0,1,N,0,1,0,0,,,0,,,0,0,0,0,0,0
188304,159383,14984,1,0,17,418,1,143,0,CA5000,16,48.0000,8644.0800,0,17/06/2000,,1,110,N,0,1,32,0,,2000046292,200014,13/07/2000,,0,0,0,0,0,0
261337,838740,14934,1,0,21,418,1,161,,CF4700,05,32.0000,6633.7000,0,01/02/2008,,8,10,N,0,1,38,0,,2008017800,200805,29/02/2008,S,0,13547,2,418,0,0
261338,838740,14998,1,0,21,418,1,165,,CF4700,05,16.0000,3316.8500,0,01/02/2008,,8,10,N,0,1,38,0,,2008017801,200805,29/02/2008,S,0,13549,2,418,0,0
212277,83637,15142,3,1,7,418,2,121,,D6400,89,40.0000,13831.3500,3,13/08/2008,,8,10,N,0,1,36,0,QUIMICA CUANTICA,2008064594,200817,17/09/2008,S,0,15960,1,418,0,0
288426,810141,76179,1,1,1,418,2,161,0,CF9800,10,32.0000,5366.7000,0,16/09/2010,,8,10,N,0,1,38,0,,2010073910,201020,15/10/2010,S,0,23555,2,418,0,0
288428,810141,76180,1,1,1,418,2,165,0,CF9800,10,16.0000,2683.3500,0,16/09/2010,,8,10,N,0,1,18,0,,2010073911,201020,15/10/2010,S,0,23557,1,418,0,0
168582,743923,14275,1,0,2,418,1,141,,D8500,78,40.0000,5239.6800,0,01/02/1988,,0,1,N,0,1,0,0,,,0,,,0,0,0,0,0,0
250397,743923,14965,1,3,2,418,1,143,,CA2600,14,48.0000,5532.5000,0,01/10/2006,,8,10,N,0,1,38,0,,2006094271,200623,28/11/2006,S,0,9272,1,418,0,0
231628,810524,70564,3,1,7,418,2,121,,D6500,93,40.0000,15526.1000,3,16/02/2007,,8,10,N,0,1,36,0,"FISICA Y QUIMICA TEORICA Especialidad:"" Teoría de la Morfología de Interfases""",2007024317,200706,13/03/2007,S,0,10026,1,418,0,0
152170,129904,14783,1,0,20,418,1,151,0,ET0600,52,0.0000,6364.7000,0,01/05/2010,30/04/2011,8,10,N,0,4,51,39,,2010039638,201011,03/06/2010,S,0,22094,1,418,0,0
274220,829012,57476,1,0,1,418,1,143,,CA7600,16,48.0000,11208.1000,0,01/03/2009,,8,10,N,0,1,38,0,,2009034759,200909,30/04/2009,S,0,18094,1,418,0,0
165788,730357,57856,1,0,13,418,1,121,0,D6400,89,40.0000,16240.4000,3,01/02/2011,,8,10,N,0,1,36,0,QUIMICA GENERAL,2011022536,201107,29/03/2011,S,0,24762,1,418,0,0
163324,159576,14981,1,0,21,418,1,143,,CA5000,16,48.0000,6276.8400,0,01/02/1996,,0,1,N,0,1,0,0,,,0,,,0,0,0,0,0,0
251769,837681,6891,1,0,1,418,1,151,0,AA0300,51,40.0000,4696.9000,0,27/10/2010,,8,10,N,0,1,36,0,,2010089461,201023,02/12/2010,S,0,23677,1,418,0,0
